0.548018	0.147623	Atoyac de Álvarez
0.479526	0.332464	Atotonilco el Alto
0.298961	0.915553	Ascención
0.431539	0.243308	Armeria
0.505981	0.258299	Ario de Rosales
0.553018	0.209076	Arcelia
0.484905	0.340998	Arandas
0.556931	0.62038	Apodaca
0.484553	0.251646	Apatzingán
0.53972	0.332141	Apaseo el Grande
0.541772	0.327306	Apaseo el Alto
0.339737	0.770956	Anáhuac
0.42887	0.332215	Ameca
0.534228	0.763067	Allende
0.561828	0.593682	Allende
0.45494	0.318781	Ajijic
0.431195	0.340787	Ahualulco de Mercado
0.259711	0.629229	Ahome
0.479837	0.412566	Estado de Aguascalientes
0.487009	0.406063	Aguascalientes
0.247323	0.928305	Agua Prieta
0.273671	0.619841	Adolfo Ruíz Cortínes
0.466294	0.34513	Acatic
0.385374	0.439869	Acaponeta
0.538471	0.303691	Acámbaro
0.51181	0.326891	Abasolo
0.486718	0.41252	Jesús Gómez Portugal (Margaritas)
0.557942	0.702229	Anáhuac
0.531543	0.365922	Dolores Hidalgo Cuna de la Independencia Nacional
0.489329	0.192541	Guacamayas
0.489032	0.189851	Ciudad Lázaro Cárdenas
0.450633	0.330888	San Pio de Pietrelcina, Hacienda Santa Fe, Tlajomulco, Jalisco
0.235764	0.460792	Los Cabos
0.17396	0.664229	Loreto
0.222542	0.530482	La Paz
0.155469	0.666823	Mulegé
0.172513	0.637344	Comondú
0.0141773	0.957929	Ensenada
0.0626329	0.993219	Mexicali
0.0136637	0.995715	Tecate
0.00245189	0.993059	Tijuana
0.000481274	0.984281	Playas de Rosarito
0.486434	0.406118	Aguascalientes
0.493581	0.425463	Asientos
0.47269	0.404275	Calvillo
0.486434	0.432833	Cosío
0.484785	0.410724	Jesús María
0.487534	0.420857	Pabellón de Arteaga
0.485885	0.425463	Rincón de Romos
0.490833	0.424542	Tepezalá
0.49743	0.40796	El Llano
0.487534	0.417172	San Francisco de los Romo
0.892576	0.323346	Calkiní
0.831803	0.226295	Carmen
0.868751	0.266115	Champotón
0.887771	0.311232	Hecelchakán
0.868131	0.225413	Escárcega
0.900415	0.191473	Calakmul
0.867429	0.191473	Candelaria
0.584798	0.225451	Puente de Ixtla
0.804754	0.0449991	Acacoyagua
0.799224	0.111545	Acala
0.799256	0.156467	Amatán
0.784413	0.125145	Berriozábal
0.825646	0.176733	Catazajá
0.81685	0.142649	Chilón
0.769761	0.118943	Cintalapa
0.805304	0.0440777	Escuintla
0.589945	0.268088	Colonia del Valle
0.591175	0.273917	Colonia Lindavista
0.58652	0.267691	Col. Bosques de las Lomas
0.590776	0.267816	Colonia Nativitas
0.593471	0.280119	Ecatepec de Morelos
0.588041	0.267472	Álvaro Obregón
0.348276	0.88138	Ahumada
0.307268	0.925455	Ascensión
0.325029	0.855922	Buenaventura
0.404624	0.734757	Camargo
0.357828	0.7899	Chihuahua
0.321698	0.698331	Guachochi
0.31478	0.767911	Guerrero
0.373918	0.795962	Aldama
0.439009	0.558556	Cuencamé
0.360789	0.633444	Guanaceví
0.428555	0.644214	Mapimí
0.412099	0.461428	Mezquital
0.386148	0.490725	Pueblo Nuevo
0.339074	0.581474	Tamazula
0.357495	0.604828	Tepehuanes
0.562448	0.195689	Apaxtla
0.556014	0.206191	Arcelia
0.598488	0.164629	Atlixtac
0.609201	0.116813	Azoyú
0.57205	0.199375	Cocula
0.597238	0.114463	Copala
0.593497	0.189817	Copalillo
0.605184	0.159918	Copanatoyac
0.595794	0.119905	Cuautepec
0.609946	0.179813	Huamuxtitlán
0.612321	0.122673	Igualapa
0.604997	0.146052	Malinaltepec
0.61452	0.145555	Metlatónoc
0.583175	0.157396	Mochitlán
0.603486	0.183979	Olinalá
0.615654	0.118537	Ometepec
0.574622	0.230788	Pilcaya
0.541228	0.210785	Pungarabato
0.564408	0.211262	Teloloapan
0.572931	0.227516	Tetipac
0.619734	0.13212	Tlacoachistlahuaca
0.547329	0.215194	Tlalchapa
0.547405	0.206516	Tlapehuala
0.6098	0.157693	Xalpatláhuac
0.622112	0.126074	Xochistlahuaca
0.523034	0.21159	Zirándaro
0.588835	0.17598	Zitlala
0.596081	0.145863	Acatepec
0.605938	0.138148	Iliatenco
0.622019	0.311236	Acaxochitlán
0.598085	0.317746	Actopan
0.593264	0.309938	Ajacuba
0.582627	0.324783	Alfajayucan
0.617081	0.287834	Almoloya
0.588106	0.305165	Atitalaquia
0.616126	0.358679	Atlapexco
0.609464	0.351888	Calnali
0.579924	0.316685	Chapantongo
0.59757	0.36526	Chapulhuacán
0.587561	0.320904	Chilcuautla
0.60723	0.303487	Epazoyucan
0.625972	0.330432	Huehuetla
0.610975	0.365619	Jaltocán
0.601987	0.333389	Metztitlán
0.595454	0.369873	Pisaflores
0.611149	0.301447	Singuilucan
0.583889	0.332253	Tasquillo
0.57396	0.331481	Tecozautla
0.611733	0.291225	Tepeapulco
0.587809	0.309253	Tlahuelilpan
0.606836	0.358954	Tlanchinol
0.597959	0.298765	Tolcayuca
0.618972	0.349441	Xochiatipan
0.615785	0.352586	Yahualica
0.606218	0.29862	Zempoala
0.46614	0.34426	Acatic
0.439449	0.349438	Amatitán
0.484759	0.329321	Ayotlán
0.414557	0.279674	Casimiro Castillo
0.409006	0.259917	Cihuatlán
0.453899	0.417348	Colotlán
0.462112	0.355304	Cuquío
0.491384	0.327113	Degollado
0.426797	0.344415	Etzatlán
0.423706	0.29063	El Grullo
0.402196	0.274532	La Huerta
0.474131	0.317286	Jamay
0.449623	0.318084	Jocotepec
0.458416	0.329587	Juanacatlán
0.403795	0.332388	Mascota
0.461655	0.295748	Mazamitla
0.428863	0.423958	Mezquitic
0.471958	0.323609	Ocotlán
0.450881	0.257207	Pihuamo
0.465812	0.321818	Poncitlán
0.390957	0.340224	Puerto Vallarta
0.407015	0.29019	Villa Purificación
0.455828	0.331247	El Salto
0.490993	0.35675	San Julián
0.440494	0.335086	Tala
0.439014	0.299279	Tapalpa
0.429707	0.314087	Tecolotlán
0.390843	0.301032	Tomatlán
0.471947	0.331837	Tototlán
0.449244	0.273728	Tuxpan
0.43854	0.286114	San Gabriel
0.440619	0.324065	Villa Corona
0.451836	0.280833	Zapotiltic
0.573952	0.287948	Morelos
0.580935	0.261831	Ocoyoacac
0.577343	0.270805	Otzolotepec
0.568173	0.314173	Polotitlán
0.562919	0.23293	Sultepec
0.554625	0.239098	Tejupilco
0.561248	0.297352	Temascalcingo
0.562838	0.250373	Temascaltepec
0.575553	0.272782	Temoaya
0.576302	0.244567	Tenancingo
0.571357	0.295396	Timilpan
0.548301	0.243736	Luvianos
0.583002	0.224668	Amacuzac
0.598755	0.243184	Atlatlahucan
0.587372	0.244277	Cuernavaca
0.602539	0.230234	Jantetelco
0.58799	0.224084	Jojutla
0.599597	0.224721	Tepalcingo
0.591247	0.221896	Tlaquiltenango
0.596082	0.244021	Tlayacapan
0.587615	0.234059	Xochitepec
0.593858	0.240371	Yautepec
0.599507	0.23896	Yecapixtla
0.602595	0.233518	Temoac
0.558249	0.705263	Anáhuac
0.567439	0.587615	Montemorelos
0.640644	0.307763	Huehuetla
0.00339234	0.9879	Las Delicias
0.54902	0.614709	San Pedro Garza Garcia
0.531269	0.422685	Soledad de Graciano Sánchez
0.419939	0.249633	Manzanillo
0.586163	0.268687	Naucalpan de Juárez
0.45079	0.330655	Hacienda Santa Fe
0.590718	0.281707	Fuentes del Valle
0.5758	0.261133	San Salvador Tizatlalli
0.556109	0.613177	Jardines de la Silla (Jardines)
0.599807	0.263467	San Buenaventura
0.587593	0.293452	Colonia Santa Teresa
0.600513	0.262945	San Jerónimo Cuatro Vientos
0.596188	0.284701	San Martín Azcatepec
0.557035	0.628362	Fraccionamiento Real Palmas
0.000405075	0.989757	Pórticos de San Antonio
0.596921	0.265524	San Isidro
0.504586	0.364755	Centro Familiar la Soledad
0.575764	0.2658	San José Guadalupe Otzacatipan
0.453375	0.333218	Las Pintitas
0.596124	0.265739	Emiliano Zapata
0.595684	0.258784	San Antonio Tecómitl
0.31342	0.559409	Licenciado Benito Juárez (Campo Gobierno)
0.599881	0.28487	Teotihuacán de Arista
0.585577	0.267474	Jesús del Monte
0.574582	0.260795	San Jorge Pueblo Nuevo
0.416622	0.830678	Manuel Ojinaga
0.00724978	0.992245	Terrazas del Valle
0.505136	0.365691	La Ermita
0.449572	0.329242	Lomas del Sur
0.547533	0.621975	Parque Industrial Ciudad Mitras
0.548257	0.621269	Mitras Poniente
0.00246673	0.988729	Villa del Prado 2da Sección
0.588418	0.239484	Tres de Mayo
0.597443	0.29508	Don Antonio
0.638859	0.151093	Heroica Ciudad de Tlaxiaco
0.584368	0.208117	Ciudad de Huitzuco
0.624355	0.24908	Casa Blanca
0.604618	0.305567	La Providencia Siglo XXI
0.590434	0.280816	Ampliación San Mateo (Colonia Solidaridad)
0.741997	0.199795	Fraccionamiento Ciudad Olmeca
0.612837	0.262868	San Rafael Tlanalapan
0.596335	0.28616	Tecámac de Felipe Villanueva
0.549173	0.332466	Venceremos
0.593017	0.283334	Alborada Jaltenco
0.689796	0.0681525	Crucecita
0.590256	0.240118	Progreso
0.50826	0.269148	Santa Clara del Cobre
0.657589	0.240267	Palmira
0.639629	0.264679	Villa de El Carmen Tequexquitla
0.451148	0.332175	Real del Valle (El Paraíso) [Fraccionamiento]
0.0101638	0.99335	Villa del Campo
0.671113	0.1325	Vicente Guerrero
0.521437	0.282613	Morelos
0.456957	0.332665	Centro de Readaptación Social
0.583854	0.28054	Veintidós de Febrero
0.686782	0.258753	Fraccionamiento Geovillas los Pinos
0.597865	0.236321	Juan Morales
0.616227	0.253563	Santa María Zacatepec
0.448811	0.334171	La Tijera
0.447913	0.331176	Lomas de San Agustín
0.661959	0.241695	Córdoba (Santa Leticia)
0.23434	0.464342	Las Palmas
0.595079	0.257341	San Francisco Tecoxpa
0.416017	0.28011	La Resolana
0.450717	0.331376	Villas de la Hacienda [Fraccionamiento]
0.519302	0.284532	Conjunto Habitacional Villas del Pedregal
0.7955	0.194221	Pomoca
0.80261	0.143938	Simojovel de Allende
0.592055	0.277254	Puerto Escondido (Tepeolulco Puerto Escondido)
0.58664	0.236813	Unidad Habitacional José María Morelos y Pavón
0.850606	0.126097	Nueva Palestina
0.242132	0.476146	Las Veredas
0.597306	0.26732	Profesor Carlos Hank González
0.592559	0.292577	Fraccionamiento la Trinidad
0.671709	0.139424	Santa Cruz Amilpas
0.594713	0.289967	Paseos de San Juan
